book_id,preprocessed_resumes
373969,"[' ', 'bestselle', 'author', 'steven', 'pinker', 'possess', 'rare', 'combination', 'scientific', 'aptitude', 'verbal', 'eloquence', 'enable', 'provide', 'lucid', 'explanation', 'deep', 'powerful', 'idea', 'previous', 'book', 'include', 'pulitzer', 'prize', 'finalist', ' ', 'catapult', 'limelight', 'today', 'important', 'popular', 'science', 'writer', '  ', 'bestselle', 'author', 'steven', 'pinker', 'possess', 'rare', 'combination', 'scientific', 'aptitude', 'verbal', 'eloquence', 'enable', 'provide', 'lucid', 'explanation', 'deep', 'powerful', 'idea', 'previous', 'book', 'include', 'pulitzer', 'prize', 'finalist', ' ', 'catapult', 'limelight', 'today', 'important', 'popular', 'science', 'writer', '  ', ' ', 'pinker', 'marry', 'subject', 'know', 'good', 'language', 'human', 'nature', 'result', 'fascinating', 'look', 'word', 'explain', 'nature', 'swear', 'reveal', 'emotion', 'innuendo', 'disclose', 'relationship', 'pinker', 'reveal', 'use', 'preposition', 'tense', 'tap', 'peculiarly', 'human', 'concept', 'space', 'time', 'noun', 'verb', 'speak', 'notion', 'matter', 'name', 'baby', 'important', 'thing', 'relation', 'child', 'society', '  ', 'signature', 'wit', 'style', 'pinker', 'take', 'scientific', 'question', 'like', 'language', 'affect', 'think', 'foray', 'everyday', 'life', 'bulk', 'e', 'mail', 'call', 'spam', 'romantic', 'comedy', 'mileage', 'ambiguity', 'date', '  ', 'brilliantly', 'craft', 'highly', 'readable', 'work', 'appeal', 'fan', 'reader', '  ', '  ', ' ']"
23164927,"[' ', 'folk', 'mike', 'erikson', 'small', 'new', 'england', 'town', 'average', 'everyday', 'guy', 'exactly', 'mike', 'like', 'sure', 'life', 'choose', 'challenge', 'unique', 'gift', 'content', 'quiet', 'peaceful', 'existence', '\xa0  ', 'old', 'friend', 'present', ' ', 'folk', 'mike', 'erikson', 'small', 'new', 'england', 'town', 'average', 'everyday', 'guy', 'exactly', 'mike', 'like', 'sure', 'life', 'choose', 'challenge', 'unique', 'gift', 'content', 'quiet', 'peaceful', 'existence', '\xa0  ', 'old', 'friend', 'present', 'irresistible', 'mystery', 'mike', 'uniquely', 'qualified', 'solve', 'far', 'california', 'desert', 'team', 'darpa', 'scientist', 'invent', 'device', 'affectionately', 'albuquerque', 'door', 'cryptic', 'computer', 'equation', 'magnetic', 'field', 'fold', 'dimension', 'shrink', 'distance', 'traveler', 'travel', 'hundred', 'foot', 'single', 'step', ' ', 'invention', 'promise', 'mankind', 'dream', 'teleportation', 'reality', 'scientist', 'insist', 'travel', 'door', 'completely', 'safe', '  ', 'evidence', 'mount', 'miraculous', 'machine', 'creator', 'harbor', 'dangerous', 'secret', '\xa0 ', 'investigation', 'draw', 'deeply', 'puzzle', 'mike', 'begin', 'fear', 'answer', 'make', 'sense', 'right', 'matter', 'time', 'project', 'destroy', '\xa0 ', 'cunningly', 'inventive', 'mystery', 'feature', 'hero', 'worthy', 'sherlock', 'holmes', 'terrifying', 'final', 'twist', 'come', ' ', 'rare', 'thing', 'genuinely', 'page', 'turn', 'science', 'fiction', 'thriller', 'step', 'inside', 'page', 'learn', 'author', 'peter', 'clines', 'win', 'legion', 'loyal', 'fan']"
16032012,"['thousand', 'year', 'feel', 'immortal', 'like', 'cahal', 'mccloud', 'past', 'vanir', 'god', 'punish', 'break', 'law', 'relegate', 'emotionless', 'eternity', 'turn', 'crucible', 'find', 'life', 'partner', 'return', 'lose', 'imagine', 'cáraid', 'loki', 'thousand', 'year', 'feel', 'immortal', 'like', 'cahal', 'mccloud', 'past', 'vanir', 'god', 'punish', 'break', 'law', 'relegate', 'emotionless', 'eternity', 'turn', 'crucible', 'find', 'life', 'partner', 'return', 'lose', 'imagine', 'cáraid', 'loki', 'jotun', 'kidnap', 'torture', 'endless', 'agonizing', 'day', 'table', 'turn', 'scientist', 'mercy', 'blood', 'enormous', 'power', 'druid', 'awaken', 'secret', 'gift', 'require', 'fight', 'lucius', 'newscientists', 'matter', 'vanirian', 'take', 'revenge', 'wart', 'soul', 'eternally', 'tie', 'destroy', 'carry', 'mission', 'consequence', 'protect', 'protect', 'scientist', 'understand', 'vision', 'reality', 'change', 'short', 'time', 'believe', 'work', 'good', 'guy', 'think', 'knowledge', 'eradicate', 'evil', 'wrong', 'deceive', 'vilely', 'believe', 'friend', 'enemy', 'beautiful', 'blond', 'mistreat', 'claim', 'vampire', 'kidnap', 'want', 'force', 'enter', 'nocturnal', 'world', 'cruel', 'authoritarian', 'way', 'force', 'accept', 'thing', 'know', 'force', 'reveal', 'information', 'know', 'young', 'woman', 'fight', 'essence', 'alive', 'safeguard', 'discovery', 'lucius', 'newscientists', 'long', 'know', 'fight', 'wall', 'protect', 'heart', 'stand', 'vanirio', 'blow', 'totem', 'recover', 'prophecy', 'noaiti', 'fit', 'piece', 'heimdal', 'disappear', 'urgent', 'find', 'lucios', 'covet', 'knowledge', 'scientist', 'vanirios', 'berserkers', 'good', 'protect', 'cold', 'wife', 'druid', 'keltoi', 'clan']"
29915957,"['fictional', 'documentary', 'novel', 'serpico', 'famous', 'american', 'journalist', 'writer', 'peter', 'maas', 'present', 'detailed', 'picture', 'police', 'apparatus', 'usa', 'book', 'highly', 'influential', 'fact', 'particularly', 'popular', 'thank', 'film', 'adaptation', 'al', 'pacino', 'lead', 'role', 'expose', 'unprincipledness', 'duty', 'pursue', 'lawbreaker', 'corruption', 'call', 'guardian', 'order', 'reveal', 'number', 'scandalous', 'affair', 'senior', 'junior', 'police', 'officer', 'describe', 'real', 'fact', 'datum', 'date', 'figure', 'name', 'frank', 'serpico', 'hero', 'true', 'story', 'stand', 'callousness', 'corruption', 'colleague', 'sad', 'account', 'lone', 'rebel', 'age', 'thirty', 'retire', 'disabled', 'life', 'face', 'question']"
7283983,['nan']
23848242,"['domed', 'city', 'evanescence', 'appearance', 'natural', 'born', 'genetically', 'altered', 'aristocrats', 'ella', 'want', 'like', 'augmented', 'sparkling', 'perfect', 'crash', 'devastate', 'father', 'death', 'struggle', 'new', 'physical', 'limitation', 'ella', 'terrify', 'learn', 'little', 'p', 'domed', 'city', 'evanescence', 'appearance', 'natural', 'born', 'genetically', 'altered', 'aristocrats', 'ella', 'want', 'like', 'augmented', 'sparkling', 'perfect', 'crash', 'devastate', 'father', 'death', 'struggle', 'new', 'physical', 'limitation', 'ella', 'terrify', 'learn', 'little', 'prisoner', 'escape', 'lose', 'nexis', 'hugely', 'popular', 'virtual', 'reality', 'game', 'father', 'create', 'nexis', 'meet', 'guster', 'senior', 'player', 'guide', 'ella', 'strange', 'compelling', 'new', 'world', 'inhabit', 'offer', 'ella', 'guidance', 'friendship', 'allow', 'forget', 'real', 'world', 'make', 'feel', 'nexis', 'game', 'think', 'wait', 'ella']"
17061189,"['like', 'buffy', 'steroid', '\xa0', 'benjaminoftomes', '\xa0', 'youtube', 'thing', 'want', 'iceberg', 'think', 'college', 'east', 'coast', 'alaska', ' ', 'near', 'fatal', 'car', 'wreck', 'change', 'government', 'agent', 'jump', 'save', 'life', 'exchange', 'service', 'vampire', 'hunter', 'v', 'like', 'buffy', 'steroid', '\xa0', 'benjaminoftomes', '\xa0', 'youtube', 'thing', 'want', 'iceberg', 'think', 'college', 'east', 'coast', 'alaska', ' ', 'near', 'fatal', 'car', 'wreck', 'change', 'government', 'agent', 'jump', 'save', 'life', 'exchange', 'service', 'vampire', 'hunter', 'vampire', 'yep', 'kind', 'sparkle', 'rabid', 'disgusting', 'rude', 'way', 'suave', 'one', 'watch', 'knife', 'weapon', 'rare', 'blood', 'type', 'send', 'vampire', 'temporary', 'paralysis', 'right', 'finish', 'job', 'hand', 'basically', 'glorified', 'chew', 'toy', 'stick', 'overzealous', 'partner', 'group', 'suck', 'junkie', 'madden', 'attraction', 'mr.', 'joe', 'cool', 'dress', 'black', 'fane', 'donado', 'know', 'want', 'punch', 'kiss', 'clearly', 'keep', 'secret', '\xa0 ', 'old', 'aurora', 'go', 'forever', 'destroy', 'wreckage', 'know', 'anymore', 'suddenly', 'intense', 'craving', 'v.i.p.', 'pass', 'alaska', 'underworld', ' ', 'vampire', 'find', 'work', 'light', 'forever', 'meantime', 'undead', 'ass', 'kick', 'long', 'kick']"
20617544,"['batman', 'action', 'grieve', 'black', 'canary', 'begin', 'assemble', 'team', 'combat', 'superman', 'new', 'world', 'order', 'earth', 'hero', 'one', 'concern', 'man', 'steel', 'rule', 'word', 'spread', 'galaxy', 'powerful', 'being', 'star', 'turn', 'attention', 'earth']"
13815,"['second', 'feist', 'wurts', 'wonderful', 'epic', 'trilogy', 'successful', 'fantasy', 'collaboration', 'time', 'empire', 'trilogy', 'book', 'ii', 'know', 'play', 'game', 'council', 'well', 'mara', 'acoma', 'surround', 'deadly', 'rival', 'intent', 'topple', 'turn', 'need', 'good', 'simply', 'survive', 'second', 'feist', 'wurts', 'wonderful', 'epic', 'trilogy', 'successful', 'fantasy', 'collaboration', 'time', 'empire', 'trilogy', 'book', 'ii', 'know', 'play', 'game', 'council', 'well', 'mara', 'acoma', 'surround', 'deadly', 'rival', 'intent', 'topple', 'turn', 'need', 'good', 'simply', 'survive']"
34511672,"['year', 'old', 'jacob', 'mandel', 'love', 'family', 'nice', 'home', 'prepare', 'happen', 'nazi', 'entire', 'family', 'away', 'concentration', 'camp', 'miraculously', 'escape', 'survive', 'cling', 'thing', 'give', 'hope', 'faith', 'fall', 'hand', 'hitler', 'youth', 'discover', 'secret', 'edelw', 'year', 'old', 'jacob', 'mandel', 'love', 'family', 'nice', 'home', 'prepare', 'happen', 'nazi', 'entire', 'family', 'away', 'concentration', 'camp', 'miraculously', 'escape', 'survive', 'cling', 'thing', 'give', 'hope', 'faith', 'fall', 'hand', 'hitler', 'youth', 'discover', 'secret', 'edelweiss', 'pirates', 'come', 'death', 'train', 'pack', 'jewish', 'prisoner', 'bind', 'concentration', 'camp', 'unthinkable', 'cost']"
1942288,"['novel', 'trace', 'exploration', 'young', 'indian', 'paris', 'journey', 'ganga', 'experience', 'excellent', 'review', 'cult', 'french', 'film']"
6561620,"['book', 'abbas', 'mahmoud', 'al', 'akkad', 'talk', 'caliph', 'abu', 'bakr', 'al', 'siddiq', 'respond', 'accusation', 'historian', 'al', 'siddiq', 'scientific', 'method', 'emotional', 'style', 'especially', 'issue', 'succession', 'islamic', 'state', 'writer', 'talk', 'key', 'personality', 'key', 'personality', 'writer', 'opinion', 'small', 'thing', 'enter', 'understanding', 'man', 'personality', 'key', 'al', 'siddiq', 'admiration', 'heroism', 'drive', 'believe', 'message', 'prophet', 'muhammad', 'admiration', 'messenger', 'lead', 'admiration', 'message', 'unlike', 'second', 'caliph', 'omar', 'bin', 'al', 'khattab', 'admiration', 'message', 'lead', 'admiration', 'prophet', 'genius', 'al', 'siddiq', 'series', 'islamic', 'geniuses']"
35506139,"['short', 'guide', 'find', 'happiness', 'thing', 'find', 'help', 'happy', 'person.10', 'easy', 'step', 'find', 'happiness', 'deserve']"
2081954,['nan']
17086,"['year', 'ago', 'mcsweeney', 'publish', 'stephen', 'dixon', 'acclaimed', 'i.', 'time', 'national', 'book', 'award', 'nominee', 'revisit', 'book', 'intimate', 'territory', 'tighten', 'unflinche', 'focus', 'widen', 'scope', 'dixon', 'master', 'stylist', 'narrator', 'tense', 'breakneck', 'reflection', 'loss', 'context', 'imbue', 'remarkable', 'urgency', 'warmth']"
974193,"['set', 'universe', ' ', 'century', 'later', 'intend', 'read', 'independently', '  ', 'story', 'commander', 'van', 'c.', 'albert', 'republic', 'space', 'force', 'taran', 'brave', 'resourceful', 'officer', 'defeat', 'large', 'enemy', 'ship', 'indirectly', 'cause', 'loss', 'civilian', 'liner', 'process', 'clear', 'board', 'inquiry', 'set', 'universe', ' ', 'century', 'later', 'intend', 'read', 'independently', '  ', 'story', 'commander', 'van', 'c.', 'albert', 'republic', 'space', 'force', 'taran', 'brave', 'resourceful', 'officer', 'defeat', 'large', 'enemy', 'ship', 'indirectly', 'cause', 'loss', 'civilian', 'liner', 'process', 'clear', 'board', 'inquiry', 'embarrassment', 'high', 'command', 'retain', 'commission', 'give', 'dead', 'end', 'assignment', 'time', 'watch', 'helplessly', 'cold', 'war', 'economic', 'religious', 'political', 'rival', 'evolve', 'interstellar', 'open', 'warfare', 'assign', 'military', 'attaché', 'taran', 'embassy', 'scandya', 'van', 'seriously', 'wound', 'foil', 'assassination', 'decorate', 'promote', 'summarily', 'retire', 'coma', 'wake', 'find', 'honorably', 'intolerably', 'unemployed', 'harmless', 'sound', 'integrated', 'information', 'systems', 'foundation', 'eco', 'tech', 'coalition', 'recruit', 'fly', 'starship', 'van', 'find', 'powerful', 'new', 'vantage', 'point', 'observation', 'action', 'iis', 'interest', 'van', 'pilot', 'point', 'man', 'conflict', 'shake', 'world', 'modesitt', 'use', 'distinctive', 'blend', 'space', 'battle', 'political', 'economic', 'intrigue', 'issue', 'race', 'religion', 'address', 'deep', 'question', 'good', 'evil', 'ethic', 'self', 'interest', 'van', 'albert', 'make', 'decision', 'decide', 'hero']"
703356,"['chilling', 'stephen', 'king', 'credible', 'michael', 'crichton', 'gripping', 'novel', 'terror', 'suspense']"
23281789,"['fiery', 'spirit', 'dance', 'page', 'great', 'book', 'bring', 'aroma', 'scorch', 'sand', 'ozone', 'story', 'tell', ' ', 'book', 'phoenix', 'unique', 'work', 'magical', 'futurism', 'prequel', 'highly', 'acclaim', 'world', 'fantasy', 'award', 'win', 'novel', 'fears', 'death', 'feature', 'rise', 'nnedi', 'okorafor', 'powerful', 'memorable', 'superhuman', 'woman', 'phoenix', 'w', 'fiery', 'spirit', 'dance', 'page', 'great', 'book', 'bring', 'aroma', 'scorch', 'sand', 'ozone', 'story', 'tell', ' ', 'book', 'phoenix', 'unique', 'work', 'magical', 'futurism', 'prequel', 'highly', 'acclaim', 'world', 'fantasy', 'award', 'win', 'novel', 'fears', 'death', 'feature', 'rise', 'nnedi', 'okorafor', 'powerful', 'memorable', 'superhuman', 'woman', 'phoenix', 'grow', 'raise', 'genetic', 'experiment', 'new', 'york', 'tower', 'accelerate', 'woman""—only', 'year', 'old', 'body', 'mind', 'adult', 'phoenix', 'ability', 'far', 'exceed', 'normal', 'human', 'innocent', 'inexperienced', 'way', 'world', 'content', 'live', 'room', 'speed', 'read', 'e', 'book', 'run', 'treadmill', 'bask', 'love', 'saeed', 'biologically', 'alter', 'human', 'tower', 'evening', 'saeed', 'witness', 'terrible', 'take', 'life', 'devastate', 'death', 'tower', 'refusal', 'answer', 'question', 'phoenix', 'finally', 'begin', 'realize', 'home', 'prison', 'desperate', 'escape', 'phoenix', 'escape', 'destruction', 'tower', 'beginning', 'story', 'story', 'end', 'phoenix', 'travel', 'united', 'states', 'africa', 'change', 'entire', 'course', 'humanity', 'future']"
23719270,"['revenge', 'worth', 'weight', 'gold', 'father', 'murder', 'journal', 'reveal', 'location', 'hide', 'gold', 'eighteen', 'year', 'old', 'kate', 'thompson', 'disguise', 'boy', 'take', 'gritty', 'plain', 'look', 'answer', 'justice', 'find', 'untrustworthy', 'stranger', 'endless', 'dust', 'heat', 'surprising', 'band', 'ally', 'young', 'apache', 'gi', 'revenge', 'worth', 'weight', 'gold', 'father', 'murder', 'journal', 'reveal', 'location', 'hide', 'gold', 'eighteen', 'year', 'old', 'kate', 'thompson', 'disguise', 'boy', 'take', 'gritty', 'plain', 'look', 'answer', 'justice', 'find', 'untrustworthy', 'stranger', 'endless', 'dust', 'heat', 'surprising', 'band', 'ally', 'young', 'apache', 'girl', 'pair', 'stubborn', 'brother', 'refuse', 'quit', 'riding', 'shadow', 'kate', 'get', 'close', 'secret', 'family', 'startling', 'truth', 'clear', 'man', 'stop', 'hand', 'gold', 'kate', 'quest', 'revenge', 'prove', 'fatal']"
25170761,"['  ', 'bomb', 'stop', 'species', 'war', 'tear', 'hole', 'veil', 'world', 'allow', 'entry', 'demon', 'wraith', 'death', 'spirit', 'turn', 'shadow', 'hunting', 'ground', 'year', 'l', '  ', 'bomb', 'stop', 'species', 'war', 'tear', 'hole', 'veil', 'world', 'allow', 'entry', 'demon', 'wraith', 'death', 'spirit', 'turn', 'shadow', 'hunting', 'ground', 'year', 'later', 'human', 'shifter', 'alike', 'live', 'artificially', 'light', 'city', 'design', 'darkness', 'bay', '  ', 'déchet', 'breed', 'humanoid', 'super', 'soldier', 'eradicate', 'war', 'tiger', 'spend', 'life', 'hiding', 'risk', 'life', 'save', 'little', 'girl', 'outskirt', 'central', 'city', 'discover', 'child', 'abduct', 'broad', 'daylight', 'wraith', 'like', 'impossibility', 'dangerous', 'implication', 'earth', '  ', 'light', 'long', 'protect', 'safe']"
27118640,"['charmaine', 'intelligent', 'beautiful', 'woman', 'think', 'find', 'love', 'life', 'initial', 'stage', 'shower', 'love', 'devon', 'place', 'pedestal', 'cater', 'whim', 'want', 'materially', 'physically', 'emotionally', 'sure', 'find', 'heaven', 'earth', 'devon', 'angel', 'dreamy', 'existence', 'deteriorat', 'charmaine', 'intelligent', 'beautiful', 'woman', 'think', 'find', 'love', 'life', 'initial', 'stage', 'shower', 'love', 'devon', 'place', 'pedestal', 'cater', 'whim', 'want', 'materially', 'physically', 'emotionally', 'sure', 'find', 'heaven', 'earth', 'devon', 'angel', 'dreamy', 'existence', 'deteriorate', 'suddenly', 'warning', 'crash', 'burn', 'continue', 'love', 'devon', 'agony', 'ecstasy', 'reciprocate', 'feeling', 'emotion', 'devon', 'disappear', 'charmaine', 'vow', 'find', 'happen', 'complicate', 'life', 'constantly', 'battle', 'rival', 'work', 'vie', 'job', 'disdain', 'turn', 'curiosity', 'desire', 'look', 'attention', 'contemplate', 'give', 'physical', 'emotional', 'longing', 'heartbreak', 'disappointment', 'rejection', 'heart', 'desire', 'find', 'devon', 'love', 'share', 'time']"
2003370,['nan']
24722065,"['inside', 'secret', 'world', 'trouble', 'step', 'grace', 'world', 'exclusive', 'bonus', 'scene', 'embassy', 'row', '  ', 'bestselle', 'author', 'ally', 'carter', 'new', 'series', 'global', 'proportion', 'embassy', 'row', 'book', ' ', 'available', 'grace', 'blakely', 'absolutely', 'certain', 'thing', 'crazy', 'mother', 'murder', 'someday', 'g', 'inside', 'secret', 'world', 'trouble', 'step', 'grace', 'world', 'exclusive', 'bonus', 'scene', 'embassy', 'row', '  ', 'bestselle', 'author', 'ally', 'carter', 'new', 'series', 'global', 'proportion', 'embassy', 'row', 'book', ' ', 'available', 'grace', 'blakely', 'absolutely', 'certain', 'thing', 'crazy', 'mother', 'murder', 'someday', 'go', 'find', 'killer', 'pay', 'certain', 'grace', 'fact', 'believe', 'completely', 'trust', 'grandfather', 'powerful', 'ambassador', 'new', 'friend', 'live', 'embassy', 'row', 'alexei', 'russian', 'boy', 'door', 'keep', 'eye', 'grace', 'reason', 'like', 'understand', 'everybody', 'want', 'grace', 'pretty', 'dress', 'pretty', 'smile', 'block', 'unpretty', 'thought', 'control', 'grace', 'grace', 'control', 'know', 'need', 'past', 'come', 'hunt', 'stop', 'grace', 'hurt', 'embassy', 'row', 'country', 'world', 'stand', 'like', 'domino', 'wrong', 'fall', 'miss', 'read', 'scene', '  ', 'bestselle', 'author', 'ally', 'carter', 'brand', 'new', 'series', 'embassy', 'row']"
